fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,SO2_ratio,wine_type_White,acidity_level_Acidic,acidity_level_Neutral,acidity_level_Basic,quality_label,regression_prediction,classification_prediction
0.14247326517042827,2.188832919994,-2.1928325189113975,-0.7447781044754056,0.5699578170318237,-1.1001398607084654,-1.4463585242101074,1.034992819633769,1.8130895095901995,0.1930967712748237,-0.9154641642010458,5,0.3235294117647059,False,False,True,False,Good,0.99857336,Good
0.4510357232102707,3.2822349449551016,-2.1928325189113975,-0.5976400729319182,1.1979747043246598,-0.31132008513363574,-0.8624686252388861,0.7014863098405938,-0.11507302985565777,0.9995786202955752,-0.5800681329544298,5,0.373134328358209,False,True,False,False,Good,1.003993,Good
0.4510357232102707,2.553300261647701,-1.9175526782156573,-0.6606992293076985,1.0266973714266134,-0.8747627819727997,-1.092485858166943,0.7681876117992213,0.2581197197145062,0.7979581580403872,-0.5800681329544298,5,0.2777777777777778,False,True,False,False,Good,0.9984331,Good
3.0738166165489345,-0.36243847158190146,1.6610852508289689,-0.7447781044754056,0.5414115948821493,-0.7620742426049669,-0.9863240583539936,1.1016941215923968,-0.36386819623576894,0.32751041277828163,-0.5800681329544298,6,0.2833333333333333,False,True,False,False,Good,1.0128357,Good
0.14247326517042827,2.188832919994,-2.1928325189113975,-0.7447781044754056,0.5699578170318237,-1.1001398607084654,-1.4463585242101074,1.034992819633769,1.8130895095901995,0.1930967712748237,-0.9154641642010458,5,0.3235294117647059,False,False,True,False,Good,0.99857336,Good
0.14247326517042827,1.9458546922248672,-2.1928325189113975,-0.7657978232673324,0.5414115948821493,-0.9874513213406325,-1.340196724397158,1.034992819633769,1.8130895095901995,0.1930967712748237,-0.9154641642010458,5,0.325,False,False,True,False,Good,0.99945074,Good
0.5281763377202319,1.5813873505711664,-1.7799127578677871,-0.8078372608511859,0.3701342619841033,-0.8747627819727997,-1.0040176916561518,0.5680837059233014,0.5069148860946173,-0.47897143624246946,-0.9154641642010458,5,0.2542372881355932,False,True,False,False,Good,1.0155183,Good
0.06533265066046715,1.8851101352825836,-2.1928325189113975,-0.891916136018893,0.25594937338540574,-0.8747627819727997,-1.6763757571381641,-0.032228011704384475,1.0667040104498688,-0.41176461549074045,-0.41237011733112255,7,0.7142857142857143,False,True,False,False,Excellent,0.012428601,Excellent
0.4510357232102707,1.4598982366865996,-2.0551925985635275,-0.7237583856834788,0.4843191505828005,-1.212828400076298,-1.7294566570446388,0.7014863098405938,0.8801076356647841,0.2603035920265523,-0.8316151563893921,7,0.5,False,True,False,False,Excellent,1.057697,Good
0.2196138796803887,0.9739417811483329,0.2846860473502662,0.13805008478551872,0.4272267062834517,-0.7620742426049669,-0.24319145966334857,1.034992819633769,0.8179088440697577,1.8060604693163267,0.006874921727147083,5,0.16666666666666666,False,True,False,False,Good,0.99201584,Good
-0.39751103639929686,1.4598982366865996,-1.6422728375199167,-0.7657978232673324,1.1694284821749854,-0.8747627819727997,-0.8978558918432026,0.4013304510267323,0.38251730290456176,0.05868312977136499,-1.0831621798243545,5,0.23076923076923078,False,True,False,False,Good,1.0363485,Good
0.2196138796803887,0.9739417811483329,0.2846860473502662,0.13805008478551872,0.4272267062834517,-0.7620742426049669,-0.24319145966334857,1.034992819633769,0.8179088440697577,1.8060604693163267,0.006874921727147083,5,0.16666666666666666,False,True,False,False,Good,0.99201584,Good
-1.246057796008865,1.6725041859845917,-2.1928325189113975,-0.8078372608511859,0.9410587049775904,-0.8184185122888833,-1.0040176916561518,-0.13227996464236297,2.2484810507553954,-0.07573051173209372,-0.49621912514277616,5,0.2711864406779661,False,False,True,False,Good,0.99933064,Good
0.4510357232102707,1.64213190751345,-0.19705367386727962,-0.8078372608511859,1.6547142587194497,-1.212828400076298,-1.5348266907208983,0.9015902157164767,0.2581197197145062,6.913778846447753,-1.167011187636008,5,0.3103448275862069,False,True,False,False,Good,1.0018042,Good
1.299582482819839,1.7028764644557335,-0.9540732357805657,-0.345403447428797,3.4245800319992603,1.209975196332107,0.5176347723294548,1.3017980274683167,-0.36386819623576894,2.3437150353301606,-1.0831621798243545,5,0.3586206896551724,False,True,False,False,Good,0.999944,Good
1.299582482819839,1.7028764644557335,-0.8852532756066306,-0.3243837286368702,3.253302699101215,1.1536309266481906,0.5707156722359293,1.3017980274683167,-0.30166940464074254,2.6797491390888073,-1.0831621798243545,5,0.34459459459459457,False,True,False,False,Good,0.989597,Good
